Miami Florida,Georgia Tech,54,-9,10/01/2016,2016-10-01 12:00:29.362514
Texas,Oklahoma State,69,+1.5,10/01/2016,2016-10-01 12:00:29.362514
Baylor,Iowa State,63,-17.5,10/01/2016,2016-10-01 12:00:29.362514
Virginia,Duke,61,+3,10/01/2016,2016-10-01 12:00:29.362514
Buffalo,Boston College,40,+18,10/01/2016,2016-10-01 12:00:29.362514
Ohio,Miami Ohio,51.5,-3,10/01/2016,2016-10-01 12:00:29.362514
Oregon State,Colorado,57,+18,10/01/2016,2016-10-01 12:00:29.362514
Eastern Michigan,Bowling Green,64.5,+2,10/01/2016,2016-10-01 12:00:29.362514
Tulane,Massachusetts,42,-2.5,10/01/2016,2016-10-01 12:00:29.362514
Minnesota,Penn State,55,+3,10/01/2016,2016-10-01 12:00:29.362514
Kansas State,West Virginia,55,+3,10/01/2016,2016-10-01 12:00:29.362514
Northern Illinois,Ball State,58,+4,10/01/2016,2016-10-01 12:00:29.362514
Akron,Kent State,51.5,-7.5,10/01/2016,2016-10-01 12:00:29.362514
Purdue,Maryland,56,+11,10/01/2016,2016-10-01 12:00:29.362514
Illinois,Nebraska,53,+21,10/01/2016,2016-10-01 12:00:29.362514
Wisconsin,Michigan,46,+10.5,10/01/2016,2016-10-01 12:00:29.362514
North Carolina,Florida State,73,+11,10/01/2016,2016-10-01 12:00:29.362514
Navy,Air Force,49,+7,10/01/2016,2016-10-01 12:00:29.362514
Wake Forest,NC State,48,+14,10/01/2016,2016-10-01 12:00:29.362514
Texas A&M,South Carolina,50,-19,10/01/2016,2016-10-01 12:00:29.362514
San Jose State,New Mexico,52,+11.5,10/01/2016,2016-10-01 12:00:29.362514
Oklahoma,TCU,67.5,-3.5,10/01/2016,2016-10-01 12:00:29.362514
Troy,Idaho,58.5,-15,10/01/2016,2016-10-01 12:00:29.362514
Old Dominion,Charlotte,58,-8.5,10/01/2016,2016-10-01 12:00:29.362514
Utah,California,65.5,0,10/01/2016,2016-10-01 12:00:29.362514
Memphis,Mississippi,70.5,+16,10/01/2016,2016-10-01 12:00:29.362514
South Florida,Cincinnati,65,-7,10/01/2016,2016-10-01 12:00:29.362514
Middle Tennessee State,North Texas,64,-17,10/01/2016,2016-10-01 12:00:29.362514
Florida Atlantic,Florida International,53,-3.5,10/01/2016,2016-10-01 12:00:29.362514
Western Michigan,Central Michigan,59,-3.5,10/01/2016,2016-10-01 12:00:29.362514
Rice,Southern Miss,59,+26.5,10/01/2016,2016-10-01 12:00:29.362514
Marshall,Pittsburgh,63,+16,10/01/2016,2016-10-01 12:00:29.362514
Missouri,LSU,53.5,+12,10/01/2016,2016-10-01 12:00:29.362514
Louisville,Clemson,66.5,-1.5,10/01/2016,2016-10-01 12:00:29.362514
Michigan State,Indiana,52.5,-5.5,10/01/2016,2016-10-01 12:00:29.362514
San Diego State,South Alabama,50,-19.5,10/01/2016,2016-10-01 12:00:29.362514
UL - Lafayette,New Mexico State,65,-5.5,10/01/2016,2016-10-01 12:00:29.362514
Arizona State,USC,65.5,+9,10/01/2016,2016-10-01 12:00:29.362514
Oregon,Washington State,75,-2.5,10/01/2016,2016-10-01 12:00:29.362514
Utah State,Boise State,60,+23,10/01/2016,2016-10-01 12:00:29.362514
Arizona,UCLA,58.5,+12,10/01/2016,2016-10-01 12:00:29.362514
Fresno State,UNLV,56.5,+9.5,10/01/2016,2016-10-01 12:00:29.362514
North Carolina,Florida State,74,+11,10/01/2016,2016-10-01 12:12:21.040185
Buffalo,Boston College,40,+17.5,10/01/2016,2016-10-01 12:18:22.397418
North Carolina,Florida State,74.5,+11,10/01/2016,2016-10-01 12:18:22.397418
Wake Forest,NC State,48,+13.5,10/01/2016,2016-10-01 12:18:22.397418
Old Dominion,Charlotte,58,-9,10/01/2016,2016-10-01 12:18:22.397418
Memphis,Mississippi,70.5,+16.5,10/01/2016,2016-10-01 12:18:22.397418
Western Michigan,Central Michigan,59,-3,10/01/2016,2016-10-01 12:18:22.397418
Virginia,Duke,61.5,+3,10/01/2016,2016-10-01 12:24:20.887985
Tulane,Massachusetts,41.5,-2.5,10/01/2016,2016-10-01 12:24:20.887985
Purdue,Maryland,55,+11,10/01/2016,2016-10-01 12:24:20.887985
Texas A&M,South Carolina,50,-19.5,10/01/2016,2016-10-01 12:24:20.887985
Troy,Idaho,58.5,-15.5,10/01/2016,2016-10-01 12:24:20.887985
South Florida,Cincinnati,65.5,-7,10/01/2016,2016-10-01 12:24:20.887985
Middle Tennessee State,North Texas,65,-17,10/01/2016,2016-10-01 12:24:20.887985
Florida Atlantic,Florida International,53.5,-3.5,10/01/2016,2016-10-01 12:24:20.887985
Michigan State,Indiana,52.5,-6,10/01/2016,2016-10-01 12:24:20.887985
Arizona,UCLA,58.5,+12.5,10/01/2016,2016-10-01 12:24:20.887985
San Jose State,New Mexico,51.5,+11.5,10/01/2016,2016-10-01 12:30:20.480528
Utah,California,65,0,10/01/2016,2016-10-01 12:30:20.480528
Louisville,Clemson,66,-1.5,10/01/2016,2016-10-01 12:30:20.480528
Michigan State,Indiana,52,-6,10/01/2016,2016-10-01 12:30:20.480528
UL - Lafayette,New Mexico State,64.5,-5.5,10/01/2016,2016-10-01 12:30:20.480528
Oregon State,Colorado,56.5,+18,10/01/2016,2016-10-01 12:36:16.632269
Louisville,Clemson,65.5,-1.5,10/01/2016,2016-10-01 12:36:16.632269
Arizona State,USC,65.5,+8.5,10/01/2016,2016-10-01 12:36:16.632269
Fresno State,UNLV,57,+9.5,10/01/2016,2016-10-01 12:42:25.667169
Akron,Kent State,51.5,-9,10/01/2016,2016-10-01 12:48:07.000417
Western Michigan,Central Michigan,60,-3,10/01/2016,2016-10-01 12:48:07.000417
Tennessee,Georgia,53,-4,10/01/2016,2016-10-01 13:06:11.974666
Missouri,LSU,53,+12,10/01/2016,2016-10-01 13:06:11.974666
Ohio,Miami Ohio,50.5,-2.5,10/01/2016,2016-10-01 13:12:23.710936
Minnesota,Penn State,55,+3.5,10/01/2016,2016-10-01 13:18:26.165577
Oklahoma,TCU,67,-3.5,10/01/2016,2016-10-01 13:18:26.165577
Wisconsin,Michigan,45.5,+11,10/01/2016,2016-10-01 13:30:23.373338
Utah,California,65,-2,10/01/2016,2016-10-01 13:30:23.373338
Wisconsin,Michigan,45.5,+11.5,10/01/2016,2016-10-01 13:42:22.204378
Kansas State,West Virginia,55.5,+3,10/01/2016,2016-10-01 14:06:09.108187
Oregon State,Colorado,0,0,10/01/2016,2016-10-01 14:18:26.220249
Oregon State,Colorado,56,+18.5,10/01/2016,2016-10-01 14:24:10.554312
Oregon State,Colorado,56,+19.5,10/01/2016,2016-10-01 14:30:15.165751
Kansas State,West Virginia,56.5,+3,10/01/2016,2016-10-01 14:42:25.900984
Kansas State,West Virginia,57,+3,10/01/2016,2016-10-01 14:48:24.879088
Oregon,Washington State,75,-2,10/01/2016,2016-10-01 14:48:24.879088
Eastern Michigan,Bowling Green,64.5,+2.5,10/01/2016,2016-10-01 14:54:21.290068
Akron,Kent State,51,-9,10/01/2016,2016-10-01 14:54:21.290068
Illinois,Nebraska,53.5,+21,10/01/2016,2016-10-01 14:54:21.290068
Texas A&M,South Carolina,51.5,-19.5,10/01/2016,2016-10-01 14:54:21.290068
UL - Monroe,Auburn,57,+32.5,10/01/2016,2016-10-01 15:00:31.594273
Northern Illinois,Ball State,58,+3.5,10/01/2016,2016-10-01 15:06:07.609362
Oregon,Washington State,75.5,-2,10/01/2016,2016-10-01 15:06:07.609362
Wake Forest,NC State,48.5,+13.5,10/01/2016,2016-10-01 15:12:12.261547
Western Michigan,Central Michigan,59.5,-3,10/01/2016,2016-10-01 15:12:12.261547
Navy,Air Force,49.5,+7,10/01/2016,2016-10-01 15:18:10.203792
Eastern Michigan,Bowling Green,65,0,10/01/2016,2016-10-01 15:18:10.203792
Marshall,Pittsburgh,62,+16,10/01/2016,2016-10-01 15:18:10.203792
UL - Lafayette,New Mexico State,64.5,-5,10/01/2016,2016-10-01 15:18:10.203792
Akron,Kent State,51,-8.5,10/01/2016,2016-10-01 15:24:09.141752
San Jose State,New Mexico,52.5,+11.5,10/01/2016,2016-10-01 15:36:07.686860
Texas A&M,South Carolina,51.5,-20,10/01/2016,2016-10-01 15:48:15.591095
Texas A&M,South Carolina,51.5,-20.5,10/01/2016,2016-10-01 16:00:25.013448
Memphis,Mississippi,71,+16,10/01/2016,2016-10-01 16:06:05.832852
South Florida,Cincinnati,66.5,-7,10/01/2016,2016-10-01 16:42:06.122639
UTEP,Louisiana Tech,56.5,+22.5,10/01/2016,2016-10-01 16:48:24.246832
Oklahoma,TCU,66.5,-3.5,10/01/2016,2016-10-01 16:54:09.607773
Oklahoma,TCU,66,-3.5,10/01/2016,2016-10-01 17:00:21.618850
Marshall,Pittsburgh,61.5,+16,10/01/2016,2016-10-01 17:24:08.250393
Old Dominion,Charlotte,57.5,-9,10/01/2016,2016-10-01 17:36:16.455905
Kentucky,Alabama,57.5,+36.5,10/01/2016,2016-10-01 17:36:16.455905
Missouri,LSU,52.5,+12,10/01/2016,2016-10-01 17:42:23.775829
UTEP,Louisiana Tech,57,+22.5,10/01/2016,2016-10-01 17:54:13.059658
Marshall,Pittsburgh,61,+16,10/01/2016,2016-10-01 17:54:13.059658
Oregon,Washington State,75.5,-2.5,10/01/2016,2016-10-01 17:54:13.059658
Utah State,Boise State,60.5,+23,10/01/2016,2016-10-01 17:54:13.059658
Western Michigan,Central Michigan,60.5,-3,10/01/2016,2016-10-01 18:00:29.779339
South Florida,Cincinnati,66,-7,10/01/2016,2016-10-01 18:06:17.651219
Utah State,Boise State,60.5,+24,10/01/2016,2016-10-01 18:12:07.969872
Marshall,Pittsburgh,58,+16,10/01/2016,2016-10-01 18:30:13.686354
Kentucky,Alabama,57.5,+37,10/01/2016,2016-10-01 18:42:16.331104
Memphis,Mississippi,71.5,+16,10/01/2016,2016-10-01 18:48:19.331147
Kentucky,Alabama,57,+37,10/01/2016,2016-10-01 18:48:19.331147
Kentucky,Alabama,56,+37,10/01/2016,2016-10-01 18:54:08.096597
UL - Lafayette,New Mexico State,67.5,-5,10/01/2016,2016-10-01 19:00:18.528080
Oregon,Washington State,75.5,-1.5,10/01/2016,2016-10-01 19:12:19.254210
Marshall,Pittsburgh,58,+16.5,10/01/2016,2016-10-01 19:24:20.578772
Missouri,LSU,52,+12,10/01/2016,2016-10-01 19:24:20.578772
Louisville,Clemson,66.5,0,10/01/2016,2016-10-01 19:30:09.418796
Louisville,Clemson,66.5,-1,10/01/2016,2016-10-01 19:36:17.893666
Arizona State,USC,65,+9,10/01/2016,2016-10-01 19:36:17.893666
Michigan State,Indiana,53,-5.5,10/01/2016,2016-10-01 19:42:10.526716
San Diego State,South Alabama,49.5,-19.5,10/01/2016,2016-10-01 19:48:22.393198
Louisville,Clemson,66.5,+1,10/01/2016,2016-10-01 19:54:24.444692
Louisville,Clemson,66,-1,10/01/2016,2016-10-01 20:12:17.635406
Oregon,Washington State,76,-3,10/01/2016,2016-10-01 20:48:13.715867
Arizona,UCLA,58.5,+11.5,10/01/2016,2016-10-01 20:54:22.913455
Utah State,Boise State,60.5,+24.5,10/01/2016,2016-10-01 21:54:09.263329
Utah State,Boise State,61,+24.5,10/01/2016,2016-10-01 22:18:08.327447
Arizona,UCLA,59,+12,10/01/2016,2016-10-01 22:18:08.327447
Arizona,UCLA,59,+11.5,10/01/2016,2016-10-01 22:36:11.668076
